10.45	-4.05	1.81792	1.81792
10.55	-3.95	1.8179	1.8179
10.65	-3.85	1.81903	1.81904
10.75	-3.75	1.81902	1.81903
10.8	-3.6	0.909773	2.72931
10.85	-3.45	0.909764	2.72928
10.95	-3.3	1.99953	2.99928
11.05	-3.15	1.9995	2.99925
11.1	-3	0.907725	2.72317
11.15	-2.85	0.907708	2.72314
11.2	-2.7	0.908929	2.72678
11.25	-2.55	0.908929	2.72678
11.2	-2.4	-0.909276	2.72782
11.15	-2.25	-0.909276	2.72782
11.25	-2.1	1.81915	2.72871
11.35	-1.95	1.81913	2.72869
11.35	-1.8	0	2.73035
11.35	-1.65	0	2.73033
11.3	-1.5	-0.999165	2.99748
11.25	-1.35	-0.999155	2.99745
11.2	-1.25	-0.909822	1.81964
11.15	-1.15	-0.909822	1.81964
11.05	-0.95	-1.99817	3.99632
10.95	-0.75	-1.99816	3.99632
10.9	-0.649999	-0.908549	1.8171
10.85	-0.549999	-0.908532	1.81708
10.75	-0.45	-1.8174	1.81738
10.65	-0.35	-1.8174	1.81738
10.5	-0.25	-2.72796	1.81864
10.35	-0.15	-2.72796	1.81864
10.25	-0.0999996	-1.81964	0.909826
10.15	-0.0499992	-1.81963	0.909818
10	9.49949e-07	-2.73049	0.910169
9.85	0.0500011	-2.73047	0.910161
9.7	0.0500011	-2.72439	0
9.55	0.0500011	-2.72438	0
9.4	0.100001	-2.72773	0.90923
9.25	0.15	-2.7277	0.909222
9.1	0.2	-2.72652	0.908843
8.95	0.25	-2.72653	0.908843
8.85	0.25	-1.81847	0
8.75	0.25	-1.81846	0
8.55	0.25	-3.6326	0
8.35	0.25	-3.6326	0
8.2	0.25	-2.72841	0
8.05	0.25	-2.72842	0
7.9	0.2	-2.72708	-0.909025
7.75	0.15	-2.72705	-0.909016
7.6	0.100001	-2.73169	-0.910554
7.45	0.0500011	-2.73169	-0.910554
7.3	0.0500011	-2.99789	0
7.15	0.0500011	-2.9979	0
7.05	-0.0499995	-1.81811	-1.81813
6.95	-0.15	-1.8181	-1.81811
6.85	-0.25	-1.81646	-1.81646
6.75	-0.35	-1.81645	-1.81645
6.65	-0.45	-1.81901	-1.819
6.55	-0.549999	-1.81899	-1.81898
6.5	-0.749999	-0.909789	-3.63914
6.45	-0.949999	-0.909781	-3.63911
6.4	-1.1	-1.0002	-3.00061
6.35	-1.25	-1.0002	-3.00061
6.3	-1.35	-1.00035	-2.00072
6.25	-1.45	-1.00036	-2.00072
6.25	-1.6	0	-2.99288
6.25	-1.75	0	-2.99285
6.3	-1.9	0.909739	-2.72921
6.35	-2.05	0.909735	-2.72921
6.35	-2.2	0	-2.72782
6.35	-2.35	0	-2.72779
6.35	-2.55	0	-3.63689
6.35	-2.75	0	-3.63689
6.4	-2.9	0.908854	-2.72658
6.45	-3.05	0.908859	-2.72658
6.5	-3.2	0.908863	-2.72658
6.55	-3.35	0.908855	-2.72655
6.6	-3.5	0.908714	-2.72613
6.65	-3.65	0.908702	-2.72611
6.7	-3.8	0.909565	-2.72871
6.75	-3.95	0.909561	-2.72869
6.8	-4.1	0.908566	-2.72568
6.85	-4.25	0.908561	-2.72569
6.95	-4.4	1.81821	-2.72732
7.05	-4.55	1.81822	-2.72732
7.1	-4.7	0.91085	-2.73253
7.15	-4.85	0.910837	-2.73251
7.2	-4.95	1.00033	-2.00068
7.25	-5.05	1.00033	-2.00066
7.35	-5.2	1.9976	-2.9964
7.45	-5.35	1.9976	-2.9964
7.5	-5.45	0.908252	-1.8165
7.55	-5.55	0.908244	-1.81648
7.65	-5.7	1.81785	-2.72677
7.75	-5.85	1.81785	-2.72677
7.8	-5.95	0.909078	-1.81815
7.85	-6.05	0.909073	-1.81815
7.95	-6.2	1.8197	-2.72955
8.05	-6.35	1.81969	-2.72953
8.15	-6.5	1.8187	-2.72807
8.25	-6.65	1.81869	-2.72804
8.3	-6.75	0.908979	-1.81795
8.35	-6.85	0.908979	-1.81795
8.4	-7	0.909094	-2.72732
8.45	-7.15	0.909102	-2.72732
8.55	-7.3	1.81751	-2.72628
8.65	-7.45	1.81752	-2.72628
8.7	-7.55	0.908615	-1.81723
8.75	-7.65	0.908607	-1.81721
8.85	-7.8	1.8215	-2.73224
8.95	-7.95	1.82148	-2.73221
9	-8.1	0.999025	-2.99707
9.05	-8.25	0.999015	-2.99704
9.1	-8.35	0.908285	-1.81657
9.15	-8.45	0.908268	-1.81655
9.2	-8.6	0.91012	-2.73036
9.25	-8.75	0.910112	-2.73033
9.3	-8.9	0.909524	-2.72856
9.35	-9.05	0.909524	-2.72856
9.4	-9.2	0.999066	-2.99725
9.45	-9.35	0.999075	-2.99724
9.5	-9.5	0.909706	-2.7291
9.55	-9.65	0.909706	-2.7291
9.6	-9.8	1.00048	-3.00143
9.65	-9.95	1.00046	-3.00141
9.7	-10.05	0.998785	-1.99755
9.75	-10.15	0.998775	-1.99754
9.75	-10.3	0	-2.72851
9.75	-10.45	0	-2.72849
9.8	-10.6	0.909012	-2.72704
9.85	-10.75	0.909012	-2.72703
9.85	-10.9	0	-3.00318
9.85	-11.05	0	-3.00316
9.85	-11.2	0	-3.00013
9.85	-11.35	0	-3.00012
9.85	-11.5	0	-2.99592
9.85	-11.65	0	-2.99592
9.8	-11.75	-0.908731	-1.81746
9.75	-11.85	-0.908731	-1.81746
9.7	-12	-0.909591	-2.72875
9.65	-12.15	-0.909582	-2.72873
9.6	-12.3	-0.908879	-2.72667
9.55	-12.45	-0.908879	-2.72665
9.45	-12.55	-1.82006	-1.82006
9.35	-12.65	-1.82005	-1.82005
9.2	-12.75	-3.00047	-2.00033
9.05	-12.85	-3.00048	-2.00033
8.95	-12.9	-1.81543	-0.907707
8.85	-12.95	-1.81542	-0.907708
8.7	-13.05	-2.73134	-1.82089
8.55	-13.15	-2.73135	-1.82089
8.4	-13.15	-2.99683	0
8.25	-13.15	-2.9968	0
8.1	-13.2	-2.72707	-0.909028
7.95	-13.25	-2.72705	-0.90902
7.8	-13.25	-2.7295	0
7.65	-13.25	-2.7295	0
7.5	-13.25	-2.99994	0
7.35	-13.25	-2.99994	0
7.2	-13.2	-2.72698	0.908995
7.05	-13.15	-2.72695	0.908987
6.85	-13.15	-3.63709	0
6.65	-13.15	-3.63709	0
6.5	-13.1	-3.0006	1.00018
6.35	-13.05	-3.0006	1.00019
6.25	-13.05	-1.81729	0
6.15	-13.05	-1.81729	0
6	-12.95	-2.72861	1.81906
5.85	-12.85	-2.72861	1.81907
5.7	-12.8	-2.99988	0.999964
5.55	-12.75	-2.99985	0.999954
5.45	-12.7	-2.00001	1
5.35	-12.65	-1.99998	0.999994
5.25	-12.55	-1.99732	1.99733
5.15	-12.45	-1.9973	1.9973
5.05	-12.35	-1.8206	1.82059
4.95	-12.25	-1.82058	1.82058
4.85	-12.1	-1.9998	2.99969
4.75	-11.95	-1.9998	2.9997
4.7	-11.85	-1.00002	2.00003
4.65	-11.75	-1.00001	2.00002
4.6	-11.6	-0.998955	2.99688
4.55	-11.45	-0.99896	2.99689
4.5	-11.3	-1.00106	3.00319
4.45	-11.15	-1.00106	3.00319
4.45	-11.05	0	1.8168
4.45	-10.95	0	1.81679
4.45	-10.8	0	3.00139
4.45	-10.65	0	3.00138
4.45	-10.55	0	2.00041
4.45	-10.45	0	2.00038
4.5	-10.3	0.999584	2.99875
4.55	-10.15	0.999574	2.99871
4.55	-10	0	2.72717
4.55	-9.85	0	2.72714
4.65	-9.7	1.8193	2.72895
4.75	-9.55	1.81929	2.72894
4.8	-9.4	1.00006	3.00019
4.85	-9.25	1.00005	3.00015
4.95	-9.15	2.00004	2.00005
5.05	-9.05	2.00004	2.00004
5.1	-8.9	0.999704	2.99911
5.15	-8.75	0.999689	2.99907
5.25	-8.65	1.81848	1.81849
5.35	-8.55	1.81846	1.81846
5.45	-8.4	2.00068	3.00103
5.55	-8.25	2.00066	3.00099
5.65	-8.15	1.99952	1.99953
5.75	-8.05	1.9995	1.9995
5.8	-7.95	0.999944	1.99989
5.85	-7.85	0.999939	1.99988
5.95	-7.75	1.99772	1.99772
6.05	-7.65	1.99771	1.9977
6.15	-7.55	1.8199	1.8199
6.25	-7.45	1.8199	1.81991
6.4	-7.35	2.99605	1.99736
6.55	-7.25	2.99605	1.99736
6.65	-7.2	1.8206	0.910303
6.75	-7.15	1.8206	0.910298
6.85	-7.05	1.99848	1.99848
6.95	-6.95	1.99846	1.99846
7.1	-6.85	2.72688	1.81792
7.25	-6.75	2.72688	1.81792
7.35	-6.65	1.81821	1.81821
7.45	-6.55	1.81821	1.81821
7.55	-6.5	1.81726	0.908632
7.65	-6.45	1.81726	0.908632
7.8	-6.4	2.72951	0.909839
7.95	-6.35	2.72948	0.909826
8.05	-6.25	2.00047	2.00048
8.15	-6.15	2.00048	2.00048
8.3	-6.05	2.72702	1.81801
8.45	-5.95	2.727	1.818
8.55	-5.9	2.00127	1.00064
8.65	-5.85	2.00128	1.00064
8.8	-5.75	2.99963	1.99976
8.95	-5.65	2.99961	1.99974
9.05	-5.55	1.99699	1.997
9.15	-5.45	1.997	1.99701
9.25	-5.35	1.8166	1.81659
9.35	-5.25	1.8166	1.81659
9.45	-5.15	1.8222	1.82219
9.55	-5.05	1.82219	1.82219
9.65	-5	1.99604	0.998028
9.75	-4.95	1.99605	0.998028
9.85	-4.85	1.81895	1.81894
9.95	-4.75	1.81894	1.81894
10.05	-4.6	1.81966	2.72951
10.15	-4.45	1.81965	2.72948
10.25	-4.35	1.81908	1.81907
10.35	-4.25	1.81908	1.81907
10.45	-4.1	2.00061	3.0009
10.55	-3.95	2.0006	3.0009
10.65	-3.85	1.99963	1.99964
10.75	-3.75	1.99962	1.99962
10.8	-3.6	0.999844	2.99952
10.85	-3.45	0.999834	2.99949
10.95	-3.35	2.00065	2.00064
11.05	-3.25	2.00064	2.00064
11.1	-3.1	0.998546	2.99563
11.15	-2.95	0.998526	2.9956
11.15	-2.8	0	2.73104
11.15	-2.65	0	2.73102
11.15	-2.55	0	1.81785
11.15	-2.45	0	1.81785
11.25	-2.25	1.99733	3.99465
11.35	-2.05	1.99733	3.99465
11.35	-1.95	0	1.81854
11.35	-1.85	0	1.81853
11.35	-1.7	0	2.72762
11.35	-1.55	0	2.72762
11.3	-1.4	-0.908846	2.72653
11.25	-1.25	-0.908846	2.72653
11.15	-1.1	-1.82014	2.73021
11.05	-0.949999	-1.82013	2.73021
11	-0.799999	-1.00036	3.00107
10.95	-0.65	-1.00035	3.00104
10.85	-0.5	-2.00003	3.00006
10.75	-0.35	-2.00002	3.00003
10.65	-0.3	-1.81779	0.908892
10.55	-0.25	-1.81778	0.908893
10.4	-0.15	-3.00061	2.00041
10.25	-0.0499992	-3.0006	2.00041
10.15	-0.0499992	-1.99645	0
10.05	-0.0499992	-1.99644	0
9.9	9.49949e-07	-2.73175	0.910584
9.75	0.0500011	-2.73174	0.910584
9.6	0.100001	-2.99544	0.998471
9.45	0.15	-2.99545	0.998471
9.35	0.15	-1.81963	0
9.25	0.15	-1.81962	0
9.1	0.2	-3.00059	1.0002
8.95	0.25	-3.0006	1.0002
8.8	0.25	-2.99995	0
8.65	0.25	-2.99994	0
8.5	0.25	-2.99323	0
8.35	0.25	-2.9932	0
8.2	0.25	-2.73233	0
8.05	0.25	-2.73234	0
7.9	0.2	-3.00234	-1.00078
7.75	0.15	-3.00231	-1.00077
7.6	0.15	-2.99599	0
7.45	0.15	-2.99596	0
7.35	0.100001	-1.81801	-0.908998
7.25	0.0500011	-1.81801	-0.908998
7.1	-0.0499995	-2.72495	-1.81664
6.95	-0.15	-2.72492	-1.81662
6.9	-0.25	-0.910634	-1.82126
6.85	-0.35	-0.910622	-1.82124
6.7	-0.45	-2.99641	-1.99759
6.55	-0.549999	-2.99637	-1.99757
6.5	-0.7	-0.909955	-2.72986
6.45	-0.85	-0.909955	-2.72986
6.4	-1	-0.999224	-2.99766
6.35	-1.15	-0.99921	-2.99763
6.3	-1.3	-0.908722	-2.72618
6.25	-1.45	-0.908718	-2.72616
6.3	-1.6	0.910485	-2.73144
6.35	-1.75	0.910481	-2.73144
6.35	-1.9	0	-2.99515
6.35	-2.05	0	-2.99515
6.35	-2.2	0	-2.72856
6.35	-2.35	0	-2.72854
6.4	-2.5	0.908227	-2.7247
6.45	-2.65	0.908223	-2.72467
6.45	-2.8	0	-2.72732
6.45	-2.95	0	-2.7273
6.5	-3.15	0.909078	-3.6363
6.55	-3.35	0.90907	-3.63626
6.6	-3.5	0.910038	-2.7301
6.65	-3.65	0.910033	-2.7301
6.7	-3.8	0.908095	-2.7243
6.75	-3.95	0.908091	-2.72428
6.8	-4.1	0.910949	-2.73284
6.85	-4.25	0.910945	-2.73284
6.9	-4.35	0.999834	-1.99968
6.95	-4.45	0.999829	-1.99966
7.05	-4.6	1.99653	-2.99479
7.15	-4.75	1.99653	-2.99479
7.2	-4.85	1.00098	-2.00196
7.25	-4.95	1.00097	-2.00194
7.3	-5.1	0.90969	-2.72906
7.35	-5.25	0.909677	-2.72904
7.45	-5.4	1.99976	-2.99964
7.55	-5.55	1.99976	-2.99964
7.6	-5.65	1.00038	-2.00076
7.65	-5.75	1.00037	-2.00074
7.75	-5.9	1.81659	-2.7249
7.85	-6.05	1.81659	-2.7249
7.9	-6.15	0.909251	-1.81851
7.95	-6.25	0.909247	-1.81849
8.05	-6.35	1.81576	-1.81577
8.15	-6.45	1.81577	-1.81577
8.25	-6.6	1.8218	-2.73269
8.35	-6.75	1.8218	-2.73269
8.4	-6.9	0.907987	-2.72401
8.45	-7.05	0.907988	-2.72398
8.5	-7.2	0.910054	-2.73014
8.55	-7.35	0.910046	-2.73012
8.65	-7.45	1.99827	-1.99828
8.75	-7.55	1.99828	-1.99828
8.8	-7.7	0.909061	-2.72717
8.85	-7.85	0.909053	-2.72715
8.9	-8	0.908945	-2.72688
8.95	-8.15	0.908953	-2.72687
9.05	-8.25	1.82026	-1.82027
9.15	-8.35	1.82025	-1.82026
9.2	-8.5	0.999884	-2.99963
9.25	-8.65	0.999874	-2.9996
9.3	-8.8	0.999284	-2.99783
9.35	-8.95	0.999284	-2.99784
9.4	-9.05	0.909209	-1.81844
9.45	-9.15	0.90921	-1.81843
9.5	-9.3	0.908483	-2.72543
9.55	-9.45	0.908475	-2.72542
9.6	-9.6	0.909756	-2.72927
9.65	-9.75	0.909739	-2.72923
9.7	-9.9	0.998626	-2.99586
9.75	-10.05	0.998616	-2.99584
9.75	-10.2	0	-2.72857
9.75	-10.35	0	-2.72854
9.8	-10.5	0.909773	-2.7293
9.85	-10.65	0.909773	-2.7293
9.85	-10.8	0	-2.72846
9.85	-10.95	0	-2.72844
9.85	-11.1	0	-2.72748
9.85	-11.25	0	-2.72745
9.85	-11.4	0	-2.9967
9.85	-11.55	0	-2.99671
9.8	-11.7	-0.909227	-2.72768
9.75	-11.85	-0.909218	-2.72765
9.7	-12	-0.908714	-2.72613
9.65	-12.15	-0.908706	-2.7261
9.6	-12.25	-0.909639	-1.81931
9.55	-12.35	-0.90964	-1.8193
9.45	-12.45	-1.81824	-1.81825
9.35	-12.55	-1.81823	-1.81823
9.2	-12.65	-2.72578	-1.81718
9.05	-12.75	-2.72576	-1.81717
8.95	-12.85	-1.8192	-1.81921
8.85	-12.95	-1.81921	-1.81921
8.7	-13.05	-2.72781	-1.81854
8.55	-13.15	-2.7278	-1.81853
8.4	-13.15	-2.72644	0
8.25	-13.15	-2.72641	0
8.1	-13.15	-3.00083	0
7.95	-13.15	-3.00084	0
7.8	-13.2	-2.72553	-0.908516
7.65	-13.25	-2.72554	-0.908516
7.5	-13.2	-2.72544	0.908483
7.35	-13.15	-2.72544	0.908483
7.2	-13.15	-2.73035	0
7.05	-13.15	-2.73035	0
6.85	-13.15	-3.63616	0
6.65	-13.15	-3.63617	0
6.55	-13.15	-1.81656	0
6.45	-13.15	-1.81657	0
6.3	-13.1	-2.73109	0.910352
6.15	-13.05	-2.73109	0.91036
6	-12.95	-2.72331	1.81553
5.85	-12.85	-2.72331	1.81554
5.7	-12.8	-2.72842	0.909475
5.55	-12.75	-2.72839	0.909466
5.4	-12.65	-2.731	1.82067
5.25	-12.55	-2.731	1.82066
5.15	-12.45	-1.81821	1.8182
5.05	-12.35	-1.8182	1.8182
4.95	-12.25	-1.99957	1.99957
4.85	-12.15	-1.99954	1.99955
4.8	-12.05	-0.999954	1.99993
4.75	-11.95	-0.999959	1.99992
4.65	-11.8	-2.0002	3.00031
4.55	-11.65	-2.0002	3.0003
4.55	-11.55	0	1.99749
4.55	-11.45	0	1.99746
4.5	-11.25	-0.90916	3.63662
4.45	-11.05	-0.909152	3.63659
4.45	-10.95	0	1.81807
4.45	-10.85	0	1.81808
4.45	-10.7	0	2.72865
4.45	-10.55	0	2.72864
4.45	-10.4	0	2.72392
4.45	-10.25	0	2.72391
4.5	-10.1	0.909624	2.72885
4.55	-9.95	0.909615	2.72884
4.6	-9.8	0.909111	2.72733
4.65	-9.65	0.909107	2.72732
4.75	-9.5	1.81921	2.7288
4.85	-9.35	1.81921	2.7288
4.9	-9.2	0.908739	2.72622
4.95	-9.05	0.908743	2.72623
5.05	-8.95	1.8169	1.81688
5.15	-8.85	1.81688	1.81688
5.25	-8.7	1.8201	2.73014
5.35	-8.55	1.82008	2.73013
5.4	-8.45	0.910244	1.82049
5.45	-8.35	0.910249	1.8205
5.55	-8.2	1.99657	2.99484
5.65	-8.05	1.99657	2.99485
5.75	-7.95	1.81871	1.81872
5.85	-7.85	1.81871	1.81871
6	-7.75	2.72961	1.81974
6.15	-7.65	2.72961	1.81974
6.25	-7.55	1.9992	1.9992
6.35	-7.45	1.99918	1.99918
6.45	-7.35	1.81911	1.81911
6.55	-7.25	1.81909	1.81909
6.65	-7.15	1.99996	1.99996
6.75	-7.05	1.99996	1.99996
6.85	-7	1.99752	0.998765
6.95	-6.95	1.99752	0.998765
7.1	-6.85	2.73035	1.82023
7.25	-6.75	2.73035	1.82023
7.35	-6.65	2.0006	2.0006
7.45	-6.55	2.00058	2.00058
7.55	-6.5	1.99841	0.999204
7.65	-6.45	1.99838	0.999195
7.8	-6.4	2.99952	0.999844
7.95	-6.35	2.99949	0.999829
8.05	-6.25	1.81603	1.81603
8.15	-6.15	1.81603	1.81603
8.25	-6.05	1.81921	1.81921
8.35	-5.95	1.81921	1.81921
8.5	-5.9	2.729	0.909673
8.65	-5.85	2.72898	0.909661
8.8	-5.75	2.72771	1.81848
8.95	-5.65	2.72772	1.81848
9.05	-5.55	1.99939	1.9994
9.15	-5.45	1.9994	1.9994
9.25	-5.4	1.81776	0.90888
9.35	-5.35	1.81776	0.908875
9.45	-5.2	1.81545	2.72317
9.55	-5.05	1.81542	2.72314
9.65	-4.95	1.82145	1.82147
9.75	-4.85	1.82146	1.82146
9.85	-4.75	1.81961	1.8196
9.95	-4.65	1.8196	1.8196
10.05	-4.55	1.99827	1.99828
10.15	-4.45	1.99826	1.99826
10.25	-4.3	1.81693	2.72538
10.35	-4.15	1.81692	2.72536
10.45	-4.05	1.81951	1.8195
10.55	-3.95	1.8195	1.81951
10.65	-3.85	1.81817	1.81818
10.75	-3.75	1.81816	1.81817
10.85	-3.6	1.81621	2.7243
10.95	-3.45	1.8162	2.7243
11	-3.3	0.908632	2.72588
11.05	-3.15	0.908632	2.72588
11.1	-3	0.909905	2.72971
11.15	-2.85	0.909888	2.72968
11.15	-2.7	0	2.72847
11.15	-2.55	0	2.72844
11.15	-2.4	0	2.72732
11.15	-2.25	0	2.72732
11.25	-2.1	1.81905	2.72856
11.35	-1.95	1.81905	2.72856
11.3	-1.8	-0.90916	2.72747
11.25	-1.65	-0.909152	2.72745
11.25	-1.5	0	2.72321
11.25	-1.35	0	2.72321
11.2	-1.2	-0.909524	2.72856
